Added,URL,ListedPrice,Year,Make,Model,Trim,Body,Mileage,ManualTF,Drivetrain,Fuel,HP,Displacement,Engine,Combined MPG,State,Title Issues,AccidentsTF,Owners,Rental Use?,Fleet Use?,Age,Country
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=307960313/NONE,16995,2011,Audi,A8,L quattro,Sedan,129320,FALSE,AWD,Gas,372,4.2,V8,22,TX,No,TRUE,3,No,No,10,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=312147736/NONE,29997,2018,Audi,A5,Sportback 2.0T quattro Premium Plus,Sedan,57783,FALSE,AWD,Gas,252,2,I4,29,TX,No,FALSE,1,No,No,3,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=309973583/NONE,27591,2015,Audi,A8,L 4.0T quattro,Sedan,91755,FALSE,AWD,Gas,435,4,V8,23,TX,No,FALSE,2,No,No,6,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314864807/NONE,6994,2006,BMW,5 Series,525i,Sedan,132551,FALSE,RWD,Gas,215,3,I6,22,TX,No,TRUE,4,No,No,15,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=309433334/NONE,16995,2013,BMW,7 Series,750i xDrive,Sedan,117191,FALSE,AWD,Gas,445,4.4,V8,20,TX,No,TRUE,4,No,No,8,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=304415181/HIGHLIGHT,22349,2016,BMW,5 Series,528i,Sedan,69477,FALSE,RWD,Gas,240,2,I4,28,TX,No,FALSE,3,Yes,No,5,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=311293983/FEATURED,26391,2015,BMW,3 Series,335i,Sedan,47371,FALSE,RWD,Gas,300,3,I6,26,TX,No,FALSE,3,No,No,6,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313114721/NONE,6990,2011,BMW,3 Series,328i,Sedan,149375,FALSE,RWD,Gas,230,3,I6,23,TX,No,FALSE,3,No,No,10,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=310038667/NONE,6995,2009,BMW,3 Series,328i,Sedan,127311,FALSE,RWD,Gas,230,3,I6,23,TX,No,FALSE,3,No,No,12,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=300864602/NONE,11495,2012,BMW,3 Series,335i,Sedan,133051,FALSE,RWD,Gas,300,3,I6,28,TX,No,FALSE,3,No,No,9,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314128916/NONE,23991,2015,BMW,4 Series,435i Gran Coupe,Sedan,96499,FALSE,RWD,Gas,300,3,I6,26,TX,No,FALSE,4,No,No,6,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=303134282/NONE,14499,2011,BMW,7 Series,740i,Sedan,103079,FALSE,RWD,Gas,315,3,I6,21,TX,No,FALSE,4,No,No,10,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314904268/NONE,10952,2010,BMW,5 Series,535i,Sedan,127947,FALSE,RWD,Gas,300,3,I6,21,TX,No,FALSE,3,No,No,11,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=248691064/NONE,6990,2002,BMW,5 Series,525i,Sedan,151519,FALSE,RWD,Gas,184,2.5,I6,20,TX,No,FALSE,3,No,No,19,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314813846/NONE,10995,2011,BMW,5 Series,550i,Sedan,78726,FALSE,RWD,Gas,400,4.4,V8,21,TX,No,FALSE,2,No,Yes,10,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=309413529/NONE,28995,2016,BMW,5 Series,550i,Sedan,72715,FALSE,RWD,Gas,445,4.4,V8,21,TX,No,FALSE,2,No,No,5,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=308976373/NONE,17691,2013,BMW,7 Series,750Li xDrive,Sedan,105063,FALSE,AWD,Gas,445,4.4,V8,20,TX,No,FALSE,3,No,No,8,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=309475497/NONE,15700,2014,Buick,LaCrosse,Leather,Sedan,57598,FALSE,FWD,Gas,304,3.6,V6,23,TX,No,TRUE,3,No,Yes,7,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=308959935/NONE,9895,2011,Cadillac,DTS,Luxury,Sedan,110000,FALSE,FWD,Gas,275,4.6,V8,19,TX,Yes,FALSE,3,No,Yes,10,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314286885/NONE,8999,2012,Cadillac,CTS,3.0L,Sedan,71000,FALSE,RWD,Gas,270,3,V6,22,TX,No,TRUE,2,No,No,9,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314369583/NONE,14495,2020,Chevrolet,Sonic,LT,Sedan,7036,FALSE,FWD,Gas,138,1.4,I4,30,TX,Yes,TRUE,1,No,No,1,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=310139822/FEATURED,22687,2018,Dodge,Charger,SXT,Sedan,98338,FALSE,RWD,Gas,292,3.6,V6,24,TX,No,FALSE,1,No,No,3,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314141877/NONE,24000,2018,Dodge,Charger,R/T,Sedan,67983,FALSE,RWD,Gas,370,5.7,V8,20,TX,No,FALSE,3,Yes,No,3,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=305065736/NONE,29299,2018,Dodge,Charger,R/T,Sedan,50764,FALSE,RWD,Gas,370,5.7,V8,20,TX,No,FALSE,1,No,No,3,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314285803/NONE,8995,2015,Ford,Fusion,Titanium,Sedan,114168,FALSE,FWD,Gas,240,2,I4,27,TX,No,TRUE,3,Yes,No,6,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=315122569/PRIORITY,18554,2016,Ford,Taurus,SEL,Sedan,65441,FALSE,FWD,Gas,288,3.5,V6,22,TX,No,FALSE,1,No,No,5,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&fuelTypes=2&sortDir=ASC&sourceContext=carGurusHomePageBody&distance=50&sortType=DEAL_SCORE&entitySelectingHelper.selectedEntity=m203#listing=312923008/NONE,29198,2017,Genesis,G80,3.8L,Sedan,20743,FALSE,RWD,Gas,311,3.8,V6,23,TX,No,FALSE,1,No,No,4,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&fuelTypes=2&sortDir=ASC&sourceContext=carGurusHomePageBody&distance=50&sortType=DEAL_SCORE&entitySelectingHelper.selectedEntity=m203#listing=313286155/NONE,28990,2018,Genesis,G80,3.8L,Sedan,44068,FALSE,RWD,Gas,311,3.8,V6,23,TX,No,FALSE,1,No,No,3,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=77433&fuelTypes=2&sortDir=ASC&sourceContext=carGurusHomePageBody&distance=50&sortType=DEAL_SCORE&entitySelectingHelper.selectedEntity=m203#listing=312367768/NONE,25990,2018,Genesis,G80,3.8L,Sedan,72770,FALSE,RWD,Gas,311,3.8,V6,23,TX,No,FALSE,2,No,No,3,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=312867079/NONE,10495,2015,Honda,Accord,EX-L,Sedan,148125,FALSE,FWD,Gas,185,2.4,I4,31,TX,Yes,TRUE,3,No,No,6,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313653773/NONE,19999,2019,Honda,Civic,Sport,Sedan,32268,FALSE,FWD,Gas,158,2,I4,33,TX,No,TRUE,1,No,No,2,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314365789/FEATURED,21950,2019,Honda,Civic,LX,Sedan,39450,FALSE,FWD,Gas,158,2,I4,34,TX,No,FALSE,1,No,No,2,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=315152094/NONE,13450,2017,Hyundai,Elantra,Limited,Sedan,47112,FALSE,FWD,Gas,147,2,I4,32,TX,No,FALSE,2,No,No,4,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313421645/NONE,13995,2015,Hyundai,Genesis,3.8,Sedan,101000,FALSE,RWD,Gas,311,3.8,V6,23,TX,Yes,FALSE,3,No,No,6,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=311118561/NONE,14991,2013,Hyundai,Equus,Signature,Sedan,80638,FALSE,RWD,Gas,429,5,V8,19,TX,No,FALSE,2,No,No,8,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=312619011/NONE,14000,2013,Hyundai,Equus,Signature,Sedan,94563,FALSE,RWD,Gas,429,5,V8,19,TX,No,FALSE,1,No,No,8,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313729831/NONE,14991,2012,Hyundai,Genesis,5,Sedan,50405,FALSE,RWD,Gas,429,5,V8,21,TX,No,FALSE,2,No,No,9,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=315063218/NONE,8900,2014,Hyundai,Sonata,GLS,Sedan,94033,FALSE,FWD,Gas,198,2.4,I4,29,TX,Yes,TRUE,5,No,No,7,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314221807/NONE,18999,2015,INFINITI,Q50,3.7 Sport,Sedan,62035,FALSE,RWD,Gas,328,3.7,V6,24,TX,No,TRUE,4,No,No,6,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314197784/NONE,20995,2011,Jaguar,XJ-Series,XJL Supersport,Sedan,66681,FALSE,RWD,Gas,510,5,V8,18,TX,No,TRUE,2,No,No,10,United Kingdom
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313734699/NONE,8995,2009,Jaguar,XF,Supercharged,Sedan,90829,FALSE,RWD,Gas,420,4.2,V8,19,TX,No,TRUE,4,No,No,12,United Kingdom
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=309402199/NONE,13999,2009,Jaguar,XF,Premium Luxury,Sedan,49500,FALSE,RWD,Gas,300,4.2,V8,20,TX,No,FALSE,3,No,No,12,United Kingdom
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314471631/NONE,16950,2017,Jaguar,XF,35t,Sedan,70272,FALSE,RWD,Gas,340,3,V6,24,TX,Yes,TRUE,2,Yes,No,4,United Kingdom
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314910355/PRIORITY,20232,2018,Kia,Optima,EX,Sedan,71159,FALSE,FWD,Gas,185,2.4,I4,29,TX,No,FALSE,1,No,No,3,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=312489131/NONE,21335,2015,Kia,K900,Luxury,Sedan,74164,FALSE,RWD,Gas,420,5,V8,19,TX,No,FALSE,2,No,No,6,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314776513/NONE,13900,2015,Kia,K900,Luxury,Sedan,154498,FALSE,RWD,Gas,420,5,V8,19,TX,No,FALSE,3,No,No,6,South Korea
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=306991974/NONE,17000,2016,Lexus,IS 200t,,Sedan,92592,FALSE,RWD,Gas,241,2,I4,27,TX,No,TRUE,2,No,No,5,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=307280897/NONE,6995,2004,Lexus,LS 430,,Sedan,171214,FALSE,RWD,Gas,290,4.3,V8,19,TX,No,TRUE,5,No,No,17,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=307771928/NONE,5995,1998,Lexus,GS,300,Sedan,157800,FALSE,RWD,Gas,225,3,I6,20,TX,No,FALSE,3,No,No,23,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=304577467/NONE,14995,2013,Lexus,ES 350,,Sedan,115440,FALSE,FWD,Gas,268,3.5,V6,26,TX,No,FALSE,3,No,No,8,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=302578051/NONE,14495,2013,Lexus,GS 350,,Sedan,153437,FALSE,RWD,Gas,306,3.5,V6,23,TX,No,FALSE,2,No,No,8,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=312275989/NONE,9495,2005,Lexus,LS 430,,Sedan,111781,FALSE,RWD,Gas,290,4.3,V8,19,TX,No,FALSE,3,No,Yes,16,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313523467/NONE,9600,2008,Lexus,LS 460,,Sedan,155000,FALSE,RWD,Gas,380,4.6,V8,20,TX,No,FALSE,3,No,Yes,13,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313941431/NONE,14995,2007,Lexus,LS 460,,Sedan,76663,FALSE,RWD,Gas,380,4.6,V8,21,TX,No,FALSE,1,No,No,14,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313895852/NONE,6500,2007,Lexus,ES 350,,Sedan,120030,FALSE,FWD,Gas,272,3.5,V6,23,TX,Yes,TRUE,4,No,No,14,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=297231252/NONE,4999,2008,Lincoln,MKZ,,Sedan,118033,FALSE,FWD,Gas,263,3.5,V6,23,TX,No,TRUE,2,No,No,13,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314653226/FEATURED,18700,2016,Mazda,MAZDA6,i Grand Touring,Sedan,64385,FALSE,FWD,Gas,184,2.5,I4,31,TX,No,TRUE,1,No,No,5,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313501463/FEATURED,22998,2014,Mercedes-Benz,C-Class,C 350 Sport,Sedan,44523,FALSE,RWD,Gas,302,3.5,V6,24,TX,No,FALSE,2,No,No,7,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314043828/NONE,6995,2006,Mercedes-Benz,CLS-Class,CLS 500,Sedan,139141,FALSE,RWD,Gas,302,5,V8,17,TX,No,FALSE,3,No,No,15,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314143215/NONE,28995,2014,Mercedes-Benz,CLS-Class,CLS 500,Sedan,53581,FALSE,RWD,Gas,402,4.7,V8,21,TX,No,FALSE,3,No,No,7,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=310565009/NONE,5183,2005,Mercedes-Benz,S-Class,S 430,Sedan,120221,FALSE,RWD,Gas,275,4.3,V8,20,TX,No,FALSE,5,No,No,16,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=309499600/NONE,20800,2013,Mercedes-Benz,CLS-Class,CLS 550,Sedan,101619,FALSE,RWD,Gas,402,4.7,V8,21,TX,No,FALSE,3,No,No,8,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314885215/NONE,14299,2007,Mercedes-Benz,S-Class,S 550,Sedan,98345,FALSE,RWD,Gas,382,5.5,V8,18,TX,No,FALSE,1,No,No,14,Germany
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313284978/NONE,6995,2004,Mercury,Grand Marquis,LS,Sedan,71100,FALSE,RWD,Gas,224,4.6,V8,19,TX,No,TRUE,3,No,No,17,USA
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=315108188/NONE,13500,2018,Nissan,Altima,2.5 S,Sedan,59164,FALSE,FWD,Gas,179,2.5,I4,32,TX,No,TRUE,2,No,Yes,3,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=294640948/FEATURED,28445,2019,Nissan,Maxima,S,Sedan,10536,FALSE,FWD,Gas,300,3.5,V6,25,TX,No,FALSE,1,No,No,2,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=314608166/NONE,22988,2015,Subaru,WRX,Limited,Sedan,51086,FALSE,AWD,Gas,268,2,H4,22,TX,No,TRUE,2,No,No,6,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=312182972/NONE,25555,2018,Subaru,WRX,,Sedan,30632,TRUE,AWD,Gas,268,2,H4,24,TX,No,FALSE,2,No,No,3,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=311413694/NONE,28998,2020,Subaru,WRX,,Sedan,9936,TRUE,AWD,Gas,268,2,H4,24,TX,No,TRUE,2,No,No,1,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=313117369/NONE,16990,2019,Toyota,Corolla,SE,Sedan,19857,FALSE,FWD,Gas,132,1.8,I4,31,TX,No,FALSE,2,Yes,No,2,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=315152969/NONE,15500,2017,Toyota,Camry,LE,Sedan,60901,FALSE,FWD,Gas,178,2.5,I4,28,TX,Yes,TRUE,2,Yes,No,4,Japan
10/21/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePageBody&bodyTypeGroup=bg6&minPrice=0&maxPrice=30000&zip=77433#listing=302799135/NONE,21788,2020,Volkswagen,Passat,2.0T SE,Sedan,4480,FALSE,FWD,Gas,174,2,I4,28,TX,No,FALSE,1,No,No,1,Germany
10/20/2021,https://www.cargurus.com/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?sourceContext=carGurusHomePagePrice&inventorySearchWidgetType=PRICE&minPrice=0&maxPrice=10000&zip=77433#listing=312878210/NONE,5995,2006,Acura,MDX,Touring,SUV,134000,FALSE,AWD,Gas,253,3.5,V6,18,TX,Yes,TRUE,3,No,Yes,15,Japan
